 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          11,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   102465.748498399     ,   70129.3935016005     ,   90770.4243000429     ,   53845.4347830000     ,   11972.6927967317     ,  0.000000000000000E+000,   20641.0307984424     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          12,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   102529.618325273     ,   70065.5236747272     ,   90706.5544731696     ,   53845.4347830000     ,   12036.5626236050     ,  0.000000000000000E+000,   20641.0307984424     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          13,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   102598.881040536     ,   69996.2609594640     ,   90642.2650295206     ,   53845.4347830000     ,   12100.8520672540     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          14,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   102663.564576314     ,   69931.5774236864     ,   90577.5814937430     ,   53845.4347830000     ,   12165.5356030315     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          15,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   102728.619743071     ,   69866.5222569292     ,   90512.5263269858     ,   53845.4347830000     ,   12230.5907697888     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          16,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   102794.026618941     ,   69801.1153810588     ,   90447.1194511154     ,   53845.4347830000     ,   12295.9976456592     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          17,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   102859.767409936     ,   69735.3745900637     ,   90381.3786601203     ,   53845.4347830000     ,   12361.7384366543     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          18,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   102925.826122795     ,   69669.3158772046     ,   90315.3199472612     ,   53845.4347830000     ,   12427.7971495134     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          19,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   102992.188301687     ,   69602.9536983128     ,   90248.9577683693     ,   53845.4347830000     ,   12494.1593284052     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          20,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   103058.840813964     ,   69536.3011860359     ,   90182.3052560925     ,   53845.4347830000     ,   12560.8118406821     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          21,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   103125.771674078     ,   69469.3703259223     ,   90115.3743959789     ,   53845.4347830000     ,   12627.7427007956     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          22,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   103192.969897530     ,   69402.1721024697     ,   90048.1761725263     ,   53845.4347830000     ,   12694.9409242483     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          23,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   103260.425378720     ,   69334.7166212797     ,   89980.7206913363     ,   53845.4347830000     ,   12762.3964054383     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          24,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   103328.128787984     ,   69267.0132120159     ,   89913.0172820725     ,   53845.4347830000     ,   12830.0998147020     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          25,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   103396.071484202     ,   69199.0705157980     ,   89845.0745858546     ,   53845.4347830000     ,   12898.0425109200     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          26,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   103464.245440130     ,   69130.8965598702     ,   89776.9006299268     ,   53845.4347830000     ,   12966.2164668478     ,  0.000000000000000E+000,   20646.0040700566     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          27,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   103541.585322756     ,   69053.5566772439     ,   89708.5028918413     ,   53845.4347830000     ,   13034.6142049333     ,  0.000000000000000E+000,   20654.9462145974     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          28,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   103610.199859660     ,   68984.9421403405     ,   89639.8883549379     ,   53845.4347830000     ,   13103.2287418367     ,  0.000000000000000E+000,   20654.9462145974     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          29,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   103679.024658046     ,   68916.1173419540     ,   89571.0635565514     ,   53845.4347830000     ,   13172.0535402232     ,  0.000000000000000E+000,   20654.9462145973     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
 ElRenoTillageProject_Baseline_A2,           0,Farm1,Scenario 1                                        ,          30,           0,   161345.142000000     ,   11250.0000000000     ,   172595.142000000     ,   103748.053584493     ,   68847.0884155068     ,   89502.0346301041     ,   53845.4347830000     ,   13241.0824666705     ,  0.000000000000000E+000,   20654.9462145973     ,   4317.56000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.000000000000000E+000,   674.953782343318     ,   102.856041666667     ,   1050.00000000000     ,  0.000000000000000E+000,  0.000000000000000E+000,  0.272140481425108     ,  0.000000000000000E+000
